Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items
"('65b15afd94153c1f50c92493', 108.8)",,,4.670032365,,1
"('65b15afd94153c1f50c92493', 116.1)",,,5.601377613,,1
"('65b15afd94153c1f50c92493', 117.5)",,,5.601377613,,1
"('65c25cf77dca9d7ca7d9ebdb', 0.7)",,,7.256114028,,1
"('65c25cf77dca9d7ca7d9ebdb', 2.4)",,,7.013143358,,1
"('65c25cf77dca9d7ca7d9ebdb', 3.0)",,,7.119400245,,1
"('65c25cf77dca9d7ca7d9ebdb', 3.3)",,,5.89522027,,1
"('65c25cf77dca9d7ca7d9ebdb', 5.6)",,,4.21769446,,1
"('65c25cf77dca9d7ca7d9ebdb', 7.9)",,,5.657093158,,1
"('65c25cf77dca9d7ca7d9ebdb', 8.8)",,,5.578696501,,1
"('65c25cf77dca9d7ca7d9ebdb', 9.9)",,,4.807399713,,1
"('65c25cf77dca9d7ca7d9ebdb', 13.7)",,,6.319346573,,1
"('65c25cf77dca9d7ca7d9ebdb', 14.8)",,,7.926915522,,1
"('65c25cf77dca9d7ca7d9ebdb', 18.1)",,,4.93578428,,1
"('65c25cf77dca9d7ca7d9ebdb', 21.6)",,,5.632776063,,1
"('65c25cf77dca9d7ca7d9ebdb', 24.1)",,,3.65079304,,1
"('65c25cf77dca9d7ca7d9ebdb', 25.2)",,,3.272073788,,1
"('65c25cf77dca9d7ca7d9ebdb', 25.8)",,,6.534516632,,1
"('65c25cf77dca9d7ca7d9ebdb', 27.3)",,,7.366226929,,1
"('65c25cf77dca9d7ca7d9ebdb', 27.8)",,,3.954917554,,1
"('65c25cf77dca9d7ca7d9ebdb', 28.4)",,,7.366226929,,1
"('65c25cf77dca9d7ca7d9ebdb', 28.6)",,,6.398037974,,1
"('65c25cf77dca9d7ca7d9ebdb', 30.1)",,,5.284110253,,1
"('65c25cf77dca9d7ca7d9ebdb', 32.8)",,,5.566218227,,1
"('65c25cf77dca9d7ca7d9ebdb', 34.2)",,,6.766463413,,1
"('65c25cf77dca9d7ca7d9ebdb', 40.4)",,,5.492662627,,1
"('65c25cf77dca9d7ca7d9ebdb', 46.1)",,,5.346532915,,1
"('65c25cf77dca9d7ca7d9ebdb', 47.6)",,,5.674975897,,1
"('65c25cf77dca9d7ca7d9ebdb', 49.3)",,,4.341177235,,1
"('65c25cf77dca9d7ca7d9ebdb', 52.5)",,,4.796018969,,1
"('65c25cf77dca9d7ca7d9ebdb', 54.8)",,,6.477683302,,1
"('65c25cf77dca9d7ca7d9ebdb', 55.7)",,,6.273193014,,1
"('65c25cf77dca9d7ca7d9ebdb', 58.9)",,,4.14016223,,1
"('65c25cf77dca9d7ca7d9ebdb', 59.1)",,,6.12976302,,1
"('65c25cf77dca9d7ca7d9ebdb', 59.7)",,,5.875985616,,1
"('65c25cf77dca9d7ca7d9ebdb', 60.5)",,,5.255675247,,1
"('65c25cf77dca9d7ca7d9ebdb', 60.6)",,,5.702579584,,1
"('65c25cf77dca9d7ca7d9ebdb', 62.0)",,,5.023964037,,1
"('65c25cf77dca9d7ca7d9ebdb', 63.2)",,,6.277331819,,1
"('65c25cf77dca9d7ca7d9ebdb', 63.9)",,,5.120020841,,1
"('65c25cf77dca9d7ca7d9ebdb', 65.7)",,,6.363660295,,1
"('65c25cf77dca9d7ca7d9ebdb', 70.7)",,,4.947423918,,1
"('65c25cf77dca9d7ca7d9ebdb', 71.9)",,,7.396710537,,1
"('65c25cf77dca9d7ca7d9ebdb', 72.6)",,,6.766463413,,1
"('65c25cf77dca9d7ca7d9ebdb', 77.7)",,,6.788763103,,1
"('65c25cf77dca9d7ca7d9ebdb', 80.4)",,,3.853454841,,1
"('65c25cf77dca9d7ca7d9ebdb', 84.3)",,,4.752217521,,1
"('65c25cf77dca9d7ca7d9ebdb', 85.3)",,,5.864843201,,1
"('65c25cf77dca9d7ca7d9ebdb', 87.9)",,,5.224579675,,1
"('65c25cf77dca9d7ca7d9ebdb', 89.1)",,,5.636561108,,1
"('65c25cf77dca9d7ca7d9ebdb', 91.0)",,,5.255675247,,1
"('65c25cf77dca9d7ca7d9ebdb', 91.1)",,,5.564172321,,1
"('65c25cf77dca9d7ca7d9ebdb', 97.1)",,,6.932462856,,1
"('65c25cf77dca9d7ca7d9ebdb', 100.2)",,,5.803131956,,1
"('65c25cf77dca9d7ca7d9ebdb', 102.6)",,,5.500824927,,1
"('65c25cf77dca9d7ca7d9ebdb', 116.8)",,,5.091213085,,1
"('65cb63e160bb47fbf9349269', 1.2)",,,6.98735549,,1
"('65cb63e160bb47fbf9349269', 2.0)",,,5.42222367,,1
"('65cb63e160bb47fbf9349269', 2.9)",,,6.568628649,,1
"('65cb63e160bb47fbf9349269', 3.7)",,,6.229758099,,1
"('65cb63e160bb47fbf9349269', 5.5)",,,6.080840335,,1
"('65cb63e160bb47fbf9349269', 6.7)",,,4.790313318,,1
"('65cb63e160bb47fbf9349269', 8.0)",,,5.120020841,,1
"('65cb63e160bb47fbf9349269', 9.4)",,,6.766463413,,1
"('65cb63e160bb47fbf9349269', 12.7)",,,5.217673413,,1
"('65cb63e160bb47fbf9349269', 15.1)",,,7.119400245,,1
"('65cb63e160bb47fbf9349269', 16.0)",,,5.149619342,,1
"('65cb63e160bb47fbf9349269', 17.6)",,,6.10484819,,1
"('65cb63e160bb47fbf9349269', 22.4)",,,6.640854253,,1
"('65cb63e160bb47fbf9349269', 26.4)",,,6.277331819,,1
"('65cb63e160bb47fbf9349269', 28.3)",,,6.38952206,,1
"('65cb63e160bb47fbf9349269', 28.8)",,,6.363660295,,1
"('65cb63e160bb47fbf9349269', 29.8)",,,5.372025949,,1
"('65cb63e160bb47fbf9349269', 31.9)",,,4.0553401,,1
"('65cb63e160bb47fbf9349269', 35.3)",,,6.615078486,,1
"('65cb63e160bb47fbf9349269', 44.1)",,,6.710471006,,1
"('65cb63e160bb47fbf9349269', 45.0)",,,6.5534405,,1
"('65cb63e160bb47fbf9349269', 46.1)",,,6.827585591,,1
"('65cb63e160bb47fbf9349269', 48.4)",,,7.403255423,,1
"('65cb63e160bb47fbf9349269', 52.4)",,,6.40422836,,1
"('65cb63e160bb47fbf9349269', 54.6)",,,7.396710537,,1
"('65cb63e160bb47fbf9349269', 57.5)",,,5.566218227,,1
"('65cb63e160bb47fbf9349269', 61.3)",,,4.747015401,,1
"('65cb63e160bb47fbf9349269', 74.3)",,,6.25042049,,1
"('65cb63e160bb47fbf9349269', 76.9)",,,6.534516632,,1
"('65cb63e160bb47fbf9349269', 77.4)",,,7.366226929,,1
"('65cb63e160bb47fbf9349269', 77.9)",,,3.954917554,,1
"('65cb63e160bb47fbf9349269', 78.9)",,,7.366226929,,1
"('65cb63e160bb47fbf9349269', 79.1)",,,4.748877697,,1
"('65cb63e160bb47fbf9349269', 79.9)",,,7.366226929,,1
"('65cb63e160bb47fbf9349269', 93.6)",,,4.807399713,,1
"('65cb63e160bb47fbf9349269', 94.8)",,,6.279413684,,1
"('65cb63e160bb47fbf9349269', 99.3)",,,7.344814258,,1
"('65cb63e160bb47fbf9349269', 99.9)",,,6.338615042,,1
"('65cb63e160bb47fbf9349269', 100.8)",,,6.398037974,,1
"('65cb63e160bb47fbf9349269', 105.8)",,,4.578925589,,1
"('65cb63e160bb47fbf9349269', 106.9)",,,5.864843201,,1
"('65cb63e160bb47fbf9349269', 111.8)",,,4.790313318,,1
"('65cb63e160bb47fbf9349269', 115.8)",,,5.224579675,,1
"('65cc19b4b3d48a22dfc6756d', 1.9)",,,5.733247034,,1
"('65cc19b4b3d48a22dfc6756d', 7.7)",,,5.255675247,,1
"('65cc19b4b3d48a22dfc6756d', 15.2)",,,6.179719502,,1
"('65cc19b4b3d48a22dfc6756d', 18.9)",,,6.002633379,,1
"('65cc19b4b3d48a22dfc6756d', 19.7)",,,5.26212584,,1
"('65cc19b4b3d48a22dfc6756d', 24.7)",,,5.864843201,,1
"('65cc19b4b3d48a22dfc6756d', 25.5)",,,6.054603863,,1
"('65cc19b4b3d48a22dfc6756d', 34.1)",,,6.723957079,,1
"('65cc19b4b3d48a22dfc6756d', 35.6)",,,5.555095658,,1
"('65cc19b4b3d48a22dfc6756d', 41.3)",,,6.081945041,,1
"('65cc19b4b3d48a22dfc6756d', 45.0)",,,4.04402991,,1
"('65cc19b4b3d48a22dfc6756d', 53.3)",,,5.255675247,,1
"('65cc19b4b3d48a22dfc6756d', 54.0)",,,5.255675247,,1
"('65cc19b4b3d48a22dfc6756d', 62.9)",,,3.812512284,,1
"('65cc19b4b3d48a22dfc6756d', 91.3)",,,6.247115609,,1
"('65cc19b4b3d48a22dfc6756d', 97.0)",,,6.047965683,,1
"('65cc19b4b3d48a22dfc6756d', 97.7)",,,6.2387933,,1
"('65cc19b4b3d48a22dfc6756d', 98.7)",,,6.640854253,,1
"('65cc19b4b3d48a22dfc6756d', 109.1)",,,6.080840335,,1
"('65cc19b4b3d48a22dfc6756d', 109.7)",,,5.149619342,,1
"('65cc19b4b3d48a22dfc6756d', 115.4)",,,6.776846046,,1
"('65d54b3b524fcafb543d1b23', 1.5)",,,7.256114028,,1
"('65d54b3b524fcafb543d1b23', 4.2)",,,7.013143358,,1
"('65d54b3b524fcafb543d1b23', 6.5)",,,5.321687476,,1
"('65d54b3b524fcafb543d1b23', 7.1)",,,5.286768493,,1
"('65d54b3b524fcafb543d1b23', 8.5)",,,5.561689192,,1
"('65d54b3b524fcafb543d1b23', 11.4)",,,6.723957079,,1
"('65d54b3b524fcafb543d1b23', 14.3)",,,6.38952206,,1
"('65d54b3b524fcafb543d1b23', 16.3)",,,7.366226929,,1
"('65d54b3b524fcafb543d1b23', 24.8)",,,6.054603863,,1
"('65d54b3b524fcafb543d1b23', 26.4)",,,4.752217521,,1
"('65d54b3b524fcafb543d1b23', 28.3)",,,4.643788138,,1
"('65d54b3b524fcafb543d1b23', 28.8)",,,6.338615042,,1
"('65d54b3b524fcafb543d1b23', 29.2)",,,6.788763103,,1
"('65d54b3b524fcafb543d1b23', 36.0)",,,5.417803723,,1
"('65d54b3b524fcafb543d1b23', 37.9)",,,6.25042049,,1
"('65d54b3b524fcafb543d1b23', 46.4)",,,6.279413684,,1
"('65d54b3b524fcafb543d1b23', 53.3)",,,6.776846046,,1
"('65d54b3b524fcafb543d1b23', 54.0)",,,6.766463413,,1
"('65d54b3b524fcafb543d1b23', 63.2)",,,5.566218227,,1
"('65d54b3b524fcafb543d1b23', 66.9)",,,6.615078486,,1
"('65d54b3b524fcafb543d1b23', 70.3)",,,7.344814258,,1
"('65d54b3b524fcafb543d1b23', 72.9)",,,5.864843201,,1
"('65d54b3b524fcafb543d1b23', 89.2)",,,5.255675247,,1
"('65d54b3b524fcafb543d1b23', 113.1)",,,4.968767715,,1
"('65d6a09286a0c99e632a46dd', 0.5)",,,7.119400245,,1
"('65d6a09286a0c99e632a46dd', 4.3)",,,7.013143358,,1
"('65d6a09286a0c99e632a46dd', 5.2)",,,6.98735549,,1
"('65d6a09286a0c99e632a46dd', 5.8)",,,5.89522027,,1
"('65d6a09286a0c99e632a46dd', 8.2)",,,6.319346573,,1
"('65d6a09286a0c99e632a46dd', 12.3)",,,7.344814258,,1
"('65d6a09286a0c99e632a46dd', 15.7)",,,6.38952206,,1
"('65d6a09286a0c99e632a46dd', 16.6)",,,6.277331819,,1
"('65d6a09286a0c99e632a46dd', 19.0)",,,6.363660295,,1
"('65d6a09286a0c99e632a46dd', 20.9)",,,6.279413684,,1
"('65d6a09286a0c99e632a46dd', 28.1)",,,5.255675247,,1
"('65d6a09286a0c99e632a46dd', 29.6)",,,7.396710537,,1
"('65d6a09286a0c99e632a46dd', 31.8)",,,6.615078486,,1
"('65d6a09286a0c99e632a46dd', 36.0)",,,7.403255423,,1
"('65d6a09286a0c99e632a46dd', 38.2)",,,5.255675247,,1
"('65d6a09286a0c99e632a46dd', 40.7)",,,5.500824927,,1
"('65d6a09286a0c99e632a46dd', 44.7)",,,5.702579584,,1
"('65d6a09286a0c99e632a46dd', 51.7)",,,5.313217401,,1
"('65d6a09286a0c99e632a46dd', 52.6)",,,5.543432268,,1
"('65d6a09286a0c99e632a46dd', 55.4)",,,6.123051541,,1
"('65d6a09286a0c99e632a46dd', 64.8)",,,7.366226929,,1
"('65d6a09286a0c99e632a46dd', 74.3)",,,5.284998893,,1
"('65d6a09286a0c99e632a46dd', 76.9)",,,5.803131956,,1
"('65d6a09286a0c99e632a46dd', 79.9)",,,5.156106757,,1
"('65d6a09286a0c99e632a46dd', 83.1)",,,5.580630787,,1
"('65d6a09286a0c99e632a46dd', 90.7)",,,5.149619342,,1
"('65d6a09286a0c99e632a46dd', 96.5)",,,5.561689192,,1
"('65d6a09286a0c99e632a46dd', 100.7)",,,5.321687476,,1
"('65d6a09286a0c99e632a46dd', 107.0)",,,5.372025949,,1
"('65d6a09286a0c99e632a46dd', 112.1)",,,6.331019334,,1
"('65d6a09286a0c99e632a46dd', 113.9)",,,5.024592381,,1
"('65e1f75ab3efd22e847cfbf0', 1.5)",,,7.256114028,,1
"('65e1f75ab3efd22e847cfbf0', 2.3)",,,7.013143358,,1
"('65e1f75ab3efd22e847cfbf0', 3.0)",,,6.363660295,,1
"('65e1f75ab3efd22e847cfbf0', 4.1)",,,7.119400245,,1
"('65e1f75ab3efd22e847cfbf0', 5.8)",,,6.080840335,,1
"('65e1f75ab3efd22e847cfbf0', 8.4)",,,6.723957079,,1
"('65e1f75ab3efd22e847cfbf0', 9.2)",,,6.38952206,,1
"('65e1f75ab3efd22e847cfbf0', 14.1)",,,6.401926546,,1
"('65e1f75ab3efd22e847cfbf0', 18.1)",,,6.745548976,,1
"('65e1f75ab3efd22e847cfbf0', 18.7)",,,6.007340169,,1
"('65e1f75ab3efd22e847cfbf0', 20.0)",,,4.540842315,,1
"('65e1f75ab3efd22e847cfbf0', 20.8)",,,6.827585591,,1
"('65e1f75ab3efd22e847cfbf0', 21.6)",,,4.581483158,,1
"('65e1f75ab3efd22e847cfbf0', 24.2)",,,3.679518744,,1
"('65e1f75ab3efd22e847cfbf0', 24.7)",,,6.611542969,,1
"('65e1f75ab3efd22e847cfbf0', 25.1)",,,6.25042049,,1
"('65e1f75ab3efd22e847cfbf0', 28.1)",,,6.290514742,,1
"('65e1f75ab3efd22e847cfbf0', 29.4)",,,6.322333644,,1
"('65e1f75ab3efd22e847cfbf0', 32.4)",,,6.014281485,,1
"('65e1f75ab3efd22e847cfbf0', 35.2)",,,5.89522027,,1
"('65e1f75ab3efd22e847cfbf0', 38.4)",,,4.611170797,,1
"('65e1f75ab3efd22e847cfbf0', 40.7)",,,3.805024844,,1
"('65e1f75ab3efd22e847cfbf0', 42.2)",,,5.501360561,,1
"('65e1f75ab3efd22e847cfbf0', 49.5)",,,6.331019334,,1
"('65e1f75ab3efd22e847cfbf0', 50.2)",,,6.509091985,,1
"('65e1f75ab3efd22e847cfbf0', 51.2)",,,6.568628649,,1
"('65e1f75ab3efd22e847cfbf0', 55.4)",,,5.853805252,,1
"('65e1f75ab3efd22e847cfbf0', 56.1)",,,5.406485677,,1
"('65e1f75ab3efd22e847cfbf0', 57.1)",,,6.991457032,,1
"('65e1f75ab3efd22e847cfbf0', 57.6)",,,7.256114028,,1
"('65e1f75ab3efd22e847cfbf0', 59.9)",,,6.827585591,,1
"('65e1f75ab3efd22e847cfbf0', 65.4)",,,6.054603863,,1
"('65e1f75ab3efd22e847cfbf0', 66.0)",,,6.766463413,,1
"('65e1f75ab3efd22e847cfbf0', 68.9)",,,6.247115609,,1
"('65e1f75ab3efd22e847cfbf0', 75.8)",,,5.993870748,,1
"('65e1f75ab3efd22e847cfbf0', 76.6)",,,6.509091985,,1
"('65e1f75ab3efd22e847cfbf0', 78.5)",,,5.382460121,,1
"('65e1f75ab3efd22e847cfbf0', 82.2)",,,6.273193014,,1
"('65e1f75ab3efd22e847cfbf0', 93.0)",,,4.048441804,,1
"('65e1f75ab3efd22e847cfbf0', 93.8)",,,6.338615042,,1
"('65e1f75ab3efd22e847cfbf0', 94.3)",,,6.338615042,,1
"('65e1f75ab3efd22e847cfbf0', 94.5)",,,6.338615042,,1
"('65e1f75ab3efd22e847cfbf0', 96.7)",,,5.255675247,,1
"('65e1f75ab3efd22e847cfbf0', 97.4)",,,5.674975897,,1
"('65e1f75ab3efd22e847cfbf0', 97.9)",,,6.123051541,,1
"('65e1f75ab3efd22e847cfbf0', 99.6)",,,6.229758099,,1
"('65e1f75ab3efd22e847cfbf0', 102.2)",,,8.405828989,,1
"('65e1f75ab3efd22e847cfbf0', 102.8)",,,5.714162885,,1
"('65e1f75ab3efd22e847cfbf0', 104.4)",,,6.338615042,,1
"('65e1f75ab3efd22e847cfbf0', 108.0)",,,5.578696501,,1
"('65e1f75ab3efd22e847cfbf0', 108.7)",,,5.657093158,,1
"('65e1f75ab3efd22e847cfbf0', 112.1)",,,5.428274135,,1
"('65e1f75ab3efd22e847cfbf0', 112.9)",,,6.706983738,,1
"('65e1f75ab3efd22e847cfbf0', 115.0)",,,5.566218227,,1
"('65e1f75ab3efd22e847cfbf0', 115.6)",,,4.747015401,,1
"('65e1f75ab3efd22e847cfbf0', 117.0)",,,5.561689192,,1
"('65e1f75ab3efd22e847cfbf0', 117.8)",,,6.776846046,,1
"('65e358d9c5e3ee026268b2a7', 1.6)",,,7.013143358,,1
"('65e358d9c5e3ee026268b2a7', 3.3)",,,6.98735549,,1
"('65e358d9c5e3ee026268b2a7', 6.0)",,,7.119400245,,1
"('65e358d9c5e3ee026268b2a7', 7.0)",,,6.568628649,,1
"('65e358d9c5e3ee026268b2a7', 10.6)",,,5.561689192,,1
"('65e358d9c5e3ee026268b2a7', 12.2)",,,6.363660295,,1
"('65e358d9c5e3ee026268b2a7', 13.8)",,,5.372025949,,1
"('65e358d9c5e3ee026268b2a7', 18.7)",,,4.901915806,,1
"('65e358d9c5e3ee026268b2a7', 19.3)",,,7.256114028,,1
"('65e358d9c5e3ee026268b2a7', 26.1)",,,5.89522027,,1
"('65e358d9c5e3ee026268b2a7', 27.4)",,,6.766463413,,1
"('65e358d9c5e3ee026268b2a7', 27.9)",,,6.319346573,,1
"('65e358d9c5e3ee026268b2a7', 30.2)",,,7.344814258,,1
"('65e358d9c5e3ee026268b2a7', 31.0)",,,5.475262847,,1
"('65e358d9c5e3ee026268b2a7', 32.7)",,,4.918397339,,1
"('65e358d9c5e3ee026268b2a7', 33.4)",,,7.344814258,,1
"('65e358d9c5e3ee026268b2a7', 36.4)",,,6.679047222,,1
"('65e358d9c5e3ee026268b2a7', 37.0)",,,7.344814258,,1
"('65e358d9c5e3ee026268b2a7', 37.5)",,,5.224579675,,1
"('65e358d9c5e3ee026268b2a7', 38.4)",,,6.054603863,,1
"('65e358d9c5e3ee026268b2a7', 40.1)",,,6.338615042,,1
"('65e358d9c5e3ee026268b2a7', 40.9)",,,6.615078486,,1
"('65e358d9c5e3ee026268b2a7', 44.0)",,,5.674975897,,1
"('65e358d9c5e3ee026268b2a7', 46.0)",,,5.648320972,,1
"('65e358d9c5e3ee026268b2a7', 47.7)",,,4.926851569,,1
"('65e358d9c5e3ee026268b2a7', 48.3)",,,6.615078486,,1
"('65e358d9c5e3ee026268b2a7', 53.0)",,,6.277331819,,1
"('65e358d9c5e3ee026268b2a7', 54.2)",,,6.38952206,,1
"('65e358d9c5e3ee026268b2a7', 61.6)",,,6.279413684,,1
"('65e358d9c5e3ee026268b2a7', 62.6)",,,5.657093158,,1
"('65e358d9c5e3ee026268b2a7', 69.9)",,,6.745548976,,1
"('65e358d9c5e3ee026268b2a7', 78.4)",,,5.255675247,,1
"('65e358d9c5e3ee026268b2a7', 79.7)",,,6.047965683,,1
"('65e358d9c5e3ee026268b2a7', 79.9)",,,5.255675247,,1
"('65e358d9c5e3ee026268b2a7', 82.7)",,,6.534516632,,1
"('65e358d9c5e3ee026268b2a7', 83.4)",,,7.366226929,,1
"('65e358d9c5e3ee026268b2a7', 84.4)",,,5.735626042,,1
"('65e358d9c5e3ee026268b2a7', 85.8)",,,7.366226929,,1
"('65e358d9c5e3ee026268b2a7', 87.7)",,,4.748877697,,1
"('65e358d9c5e3ee026268b2a7', 88.5)",,,7.366226929,,1
"('65e358d9c5e3ee026268b2a7', 88.9)",,,3.954917554,,1
"('65e358d9c5e3ee026268b2a7', 89.3)",,,7.366226929,,1
"('65e358d9c5e3ee026268b2a7', 99.1)",,,5.531510849,,1
"('65e358d9c5e3ee026268b2a7', 114.7)",,,5.566218227,,1
"('65e862f844f1b7a803bb3c5a', 6.3)",,,5.657093158,,1
"('65e862f844f1b7a803bb3c5a', 7.1)",,,4.96261554,,1
"('65e862f844f1b7a803bb3c5a', 8.2)",,,5.714162885,,1
"('65e862f844f1b7a803bb3c5a', 11.5)",,,6.640854253,,1
"('65e862f844f1b7a803bb3c5a', 12.8)",,,6.745548976,,1
"('65e862f844f1b7a803bb3c5a', 14.5)",,,7.403255423,,1
"('65e862f844f1b7a803bb3c5a', 15.2)",,,4.258613341,,1
"('65e862f844f1b7a803bb3c5a', 17.0)",,,6.401926546,,1
"('65e862f844f1b7a803bb3c5a', 19.6)",,,5.372025949,,1
"('65e862f844f1b7a803bb3c5a', 21.9)",,,5.566218227,,1
"('65e862f844f1b7a803bb3c5a', 23.8)",,,5.501360561,,1
"('65e862f844f1b7a803bb3c5a', 24.7)",,,6.723957079,,1
"('65e862f844f1b7a803bb3c5a', 26.4)",,,5.561689192,,1
"('65e862f844f1b7a803bb3c5a', 29.1)",,,5.258390618,,1
"('65e862f844f1b7a803bb3c5a', 35.5)",,,6.924172871,,1
"('65e862f844f1b7a803bb3c5a', 36.2)",,,4.581483158,,1
"('65e862f844f1b7a803bb3c5a', 39.1)",,,6.38952206,,1
"('65e862f844f1b7a803bb3c5a', 39.8)",,,5.853805252,,1
"('65e862f844f1b7a803bb3c5a', 44.1)",,,5.864843201,,1
"('65e862f844f1b7a803bb3c5a', 45.0)",,,6.363660295,,1
"('65e862f844f1b7a803bb3c5a', 47.6)",,,6.331019334,,1
"('65e862f844f1b7a803bb3c5a', 50.1)",,,5.255675247,,1
"('65e862f844f1b7a803bb3c5a', 52.9)",,,5.845170623,,1
"('65e862f844f1b7a803bb3c5a', 53.9)",,,5.803131956,,1
"('65e862f844f1b7a803bb3c5a', 58.1)",,,5.578696501,,1
"('65e862f844f1b7a803bb3c5a', 63.3)",,,6.018421695,,1
"('65e862f844f1b7a803bb3c5a', 70.0)",,,6.534516632,,1
"('65e862f844f1b7a803bb3c5a', 70.5)",,,7.366226929,,1
"('65e862f844f1b7a803bb3c5a', 71.9)",,,5.487757546,,1
"('65e862f844f1b7a803bb3c5a', 72.4)",,,4.395413767,,1
"('65e862f844f1b7a803bb3c5a', 74.6)",,,5.580630787,,1
"('65e862f844f1b7a803bb3c5a', 75.4)",,,6.568628649,,1
"('65e862f844f1b7a803bb3c5a', 78.1)",,,6.10484819,,1
"('65e862f844f1b7a803bb3c5a', 80.0)",,,7.344814258,,1
"('65e862f844f1b7a803bb3c5a', 81.6)",,,6.319346573,,1
"('65e862f844f1b7a803bb3c5a', 82.2)",,,5.653586811,,1
"('65e862f844f1b7a803bb3c5a', 86.0)",,,6.231891956,,1
"('65e862f844f1b7a803bb3c5a', 86.9)",,,5.364676669,,1
"('65e862f844f1b7a803bb3c5a', 92.1)",,,6.301955793,,1
"('65e862f844f1b7a803bb3c5a', 96.2)",,,6.367029612,,1
"('65e862f844f1b7a803bb3c5a', 97.0)",,,5.589901592,,1
"('65e862f844f1b7a803bb3c5a', 100.9)",,,5.89522027,,1
"('65e862f844f1b7a803bb3c5a', 101.8)",,,5.224579675,,1
"('65e862f844f1b7a803bb3c5a', 103.0)",,,6.776846046,,1
"('65e862f844f1b7a803bb3c5a', 105.8)",,,6.367029612,,1
"('65e862f844f1b7a803bb3c5a', 109.1)",,,5.500824927,,1
"('65e862f844f1b7a803bb3c5a', 112.7)",,,5.366632115,,1
"('65e862f844f1b7a803bb3c5a', 114.8)",,,4.819366233,,1
"('65e862f844f1b7a803bb3c5a', 116.7)",,,4.522965595,,1
"('65e862f844f1b7a803bb3c5a', 117.3)",,,6.338615042,,1
"('65e862f844f1b7a803bb3c5a', 117.6)",,,6.346605457,,1
